형태소,품사,분류,카운트
니,Noun,"근데 썸네일가지고 뭐라하는사람은 뭐지 ..니들은 안불편한게뭐냐 과연 백댄서가 윗통까고있는 썸네일이였으면 바꿔달라는 사람이있을까싶네 ㅋ""",1
니,Noun,남동생아 누난 이거해서 니 학비 댄다.. 열심히 공부해라,1
니,Noun,니꺼,1
니,Noun,썸넬 선정한거봐라 진짜 더럽다 니들의 더러운 욕망따위 궁금하지 않다 썸넬을 바꿔,1
니,Noun,씨바아ㅏㅏㅏㅏ백댄서 미쳤나아ㅏㅏ선미도 미쳤나아ㅏㅏㅏ다들 미쳤다고오오오 니들땜에 심장 멈춰서 응급실 갖다고오오 돈 깨졌어ㅓㅓㅓ,1
니까,Josa,"484,이거보고 양치하려고 화장실가서 거울보니까 극혐이네",1
니까,Josa,이거보고 양치하려고 화장실가서 거울보니까 극혐이네,1
니지,Noun,이건아니지,1
닉,Noun,싸닉,1
님,Suffix,"106,선미님 ㅈㄴ멋쁨",1
님,Suffix,"123,차현승님 맞나요ㅠㅠㅠ진짜 완벽쓰..",1
님,Suffix,"17,구리빛댄서분 찾는 분 많이 계시네요.차현승 댄서님이십니다ㅠㅠ 내 사랑 ㅠㅠ",1
님,Suffix,"194,와 남자 백댄서들 진짜 넘 잘생겼다ㅠㅠㅠ 선미님은 어떻게 남녀 구분안하고 이렇게 눈호강을 시켜주실까..",1
님,Suffix,19:11 댄서분...남주혁님느낌나,1
님,Suffix,1:15 선미님 옆에 귀엽게 웃는 남자 분 누구신지 아시는 천사 분 제발 알려주세요 ㅠㅠㅠㅠㅠㅠㅠㅠ,1
님,Suffix,"211,선미님 너무 말르셨으ㅠㅠ",1
님,Suffix,"26,19:11 댄서분...남주혁님느낌나",1
님,Suffix,"263,다시보니 프듀 48 한승희 트레이너님 보이는것같아요!",1
님,Suffix,"276,선미님 위에의상 구찌반팔티를 나시로 만드신듯!!!",1
님,Suffix,"295,""역시 선미님 ㅠㅠ",1
님,Suffix,"327,현익 댄서님 좌표.. 진짜 미쳐버림  ....... 1:15   9:18   12:16  18:02  18:24",1
님,Suffix,"340,선미님너무매력적 너무좋아요",1
님,Suffix,"385,빨간손수건 댄서님 시선강탈",1
님,Suffix,"460,선미님 제 눈 책임지세요.",1
님,Suffix,"519,""선미님이 예쁘니까 좋아요 눌렀지,, 썸네일 혐이다 진짜""",1
님,Suffix,"75,1:15 선미님 옆에 귀엽게 웃는 남자 분 누구신지 아시는 천사 분 제발 알려주세요 ㅠㅠㅠㅠㅠㅠㅠㅠ",1
님,Suffix,"76,""차현승 백댄서님 덕분에 오랜만에 심쾅 당하네요,,""",1
님,Suffix,구리빛댄서분 찾는 분 많이 계시네요.차현승 댄서님이십니다ㅠㅠ 내 사랑 ㅠㅠ,1
님,Suffix,그리고 이렇게 카리스마+섹시포텐인 선미님이 무대 내려오면 귀여워지는 ㅠㅠ,2
님,Suffix,다시보니 프듀 48 한승희 트레이너님 보이는것같아요!,1
님,Suffix,빨간손수건 댄서님 시선강탈,1
님,Suffix,선미님 ㅈㄴ멋쁨,1
님,Suffix,선미님 너무 말르셨으ㅠㅠ,1
님,Suffix,선미님 너무 좋아요♡♡♡♡♡♡♡♡♡♡♡♡♡♡,1
님,Suffix,"선미님 너무 좋아요♡♡♡♡♡♡♡♡♡♡♡♡♡♡""",1
님,Suffix,선미님 위에의상 구찌반팔티를 나시로 만드신듯!!!,1
님,Suffix,선미님 제 눈 책임지세요.,1
님,Suffix,선미님너무매력적 너무좋아요,1
님,Suffix,"선미님이 예쁘니까 좋아요 눌렀지,, 썸네일 혐이다 진짜",1
님,Suffix,역시 선미님 ㅠㅠ,1
님,Suffix,와 남자 백댄서들 진짜 넘 잘생겼다ㅠㅠㅠ 선미님은 어떻게 남녀 구분안하고 이렇게 눈호강을 시켜주실까..,1
님,Suffix,이제노는 왕자님,1
님,Suffix,"차현승 백댄서님 덕분에 오랜만에 심쾅 당하네요,,",1
님,Suffix,차현승님 맞나요ㅠㅠㅠ진짜 완벽쓰..,1
님,Suffix,현익 댄서님 좌표.. 진짜 미쳐버림  ....... 1:15   9:18   12:16  18:02  18:24,1
님들,Noun,"486,님들이 찾는 태닝 하시고 문신 있으신 분 유튜브 이름 차현승입니다",1
님들,Noun,님들이 찾는 태닝 하시고 문신 있으신 분 유튜브 이름 차현승입니다,1
다,Adverb,"102,백댄서 4명 다 잘생긴거 보소",1
다,Adverb,"139,진짜 너무이쁘다 이선미ㅠㅁㅠㅠㅠㅠㅠㅠㅠㅠ ㅠㅠㅠㅠ 머리가 미역이돼도 이뽀 무대하는내내 넘 행복해하는게 보여서 보는사람도 다 행복해져 💗💗💗💗",1
다,Adverb,2018년 7월 21일은 선미가 섹시함으로 세상을 다 잡아먹은 날로 기록되었다,1
다,Adverb,"242,씨바아ㅏㅏㅏㅏ백댄서 미쳤나아ㅏㅏ선미도 미쳤나아ㅏㅏㅏ다들 미쳤다고오오오 니들땜에 심장 멈춰서 응급실 갖다고오오 돈 깨졌어ㅓㅓㅓ",1
다,Adverb,"311,""와우 겁나 다들 핫하네요 언니 겁나 이뿌고 ㅠㅜㅠ 백댄서분들 겁나 몸매 쩔고 저정도몸만들려면 얼마나 운동을 해야하는지 ㄷㄷ 언니 다리는 왜케 얇은거고 ㅠㅜㅠㅠ롱다리 으어어어어",1
다,Adverb,"357,내일부터진짜다이어트한다 라는마음을먹게해준다...^^",1
다,Adverb,"46,와 언니 말랐는데 있을꺼 다있네 와우",1
다,Adverb,"511,실제로 다 부르겠지? 노래 빠짐없이",1
다,Adverb,"541,선미 예쁘고 옷봐 와굿지다다ㅏ다",1
다,Adverb,"69,와 선미백댄서누나들 다존예다..특히 12:42초나온 누나 사랑합니다",1
다,Adverb,"78,2018년 7월 21일은 선미가 섹시함으로 세상을 다 잡아먹은 날로 기록되었다",1
다,Adverb,내일부터진짜다이어트한다 라는마음을먹게해준다...^^,1
다,Adverb,다들 일상생활가능하신지,1
다,Adverb,"다들 일상생활가능하신지""",1
다,Adverb,다은,1
다,Adverb,백댄서 4명 다 잘생긴거 보소,1
다,Adverb,선미 예쁘고 옷봐 와굿지다다ㅏ다,1
다,Adverb,실제로 다 부르겠지? 노래 빠짐없이,1
다,Adverb,씨바아ㅏㅏㅏㅏ백댄서 미쳤나아ㅏㅏ선미도 미쳤나아ㅏㅏㅏ다들 미쳤다고오오오 니들땜에 심장 멈춰서 응급실 갖다고오오 돈 깨졌어ㅓㅓㅓ,1
다,Adverb,아니 맨앞자리믄 다 여자야 엌ㅋㅋㅋㅋㅋㅋㅋ ㅁㅊ 나도 언니 가까이서보고싶다 ㅠㅠㅠㅠㅠㅠ,1
다,Adverb,"아니 맨앞자리믄 다 여자야 엌ㅋㅋㅋㅋㅋㅋㅋ ㅁㅊ 나도 언니 가까이서보고싶다 ㅠㅠㅠㅠㅠㅠ""",1
다,Adverb,와 선미백댄서누나들 다존예다..특히 12:42초나온 누나 사랑합니다,1
다,Adverb,와 언니 말랐는데 있을꺼 다있네 와우,1
다,Adverb,와우 겁나 다들 핫하네요 언니 겁나 이뿌고 ㅠㅜㅠ 백댄서분들 겁나 몸매 쩔고 저정도몸만들려면 얼마나 운동을 해야하는지 ㄷㄷ 언니 다리는 왜케 얇은거고 ㅠㅜㅠㅠ롱다리 으어어어어,1
다,Adverb,진짜 너무이쁘다 이선미ㅠㅁㅠㅠㅠㅠㅠㅠㅠㅠ ㅠㅠㅠㅠ 머리가 미역이돼도 이뽀 무대하는내내 넘 행복해하는게 보여서 보는사람도 다 행복해져 💗💗💗💗,1
다,Josa,"110,11:43 시발 이거다 이것이 바로 나의 유토피아",1
다,Josa,11:43 시발 이거다 이것이 바로 나의 유토피아,1
다,Josa,"152,아니 진짜 선미 몸매 대박.. 진짜 워너비다ㅠㅠ",1
다,Josa,"163,진짜 존나 프로다",1
다,Josa,"17,구리빛댄서분 찾는 분 많이 계시네요.차현승 댄서님이십니다ㅠㅠ 내 사랑 ㅠㅠ",1
다,Josa,18:00 웃으시는거 개존잘이시다..... 진심 사귀고 싶음😍,1
다,Josa,18:01 백댄서분 씩 웃는거 존나 내 심장 원투쓰리훅훅 후드려 패심ㄹㅇ;;;;;; 개상큼하다......웃는게 저렇게 예쁘다뇨(ू˃̣̣̣̣̣̣︿˂̣̣̣̣̣̣ ू),1
다,Josa,"201,댄서분들도 좋은데 나는 선미밖에 안보인다ㅠㅠㅠㅠㅠㅠㅠ 세상에서 제일예븜",1
다,Josa,"209,""직캠으로보니 너무 말라보인다,,,""",1
다,Josa,"291,레전드다............❤️",1
다,Josa,"300,내가 젖으면 오징어 되는데 선미는....진짜 존예다......",1
다,Josa,"353,18:00 웃으시는거 개존잘이시다..... 진심 사귀고 싶음😍",1
다,Josa,"50,""18:01 백댄서분 씩 웃는거 존나 내 심장 원투쓰리훅훅 후드려 패심ㄹㅇ;;;;;; 개상큼하다......웃는게 저렇게 예쁘다뇨(ू˃̣̣̣̣̣̣︿˂̣̣̣̣̣̣ ू)",1
다,Josa,"583,바바티비 홍보좀 그만해라 ㅡㅡ 그래서 어디다 검색한다고?",1
다,Josa,"69,와 선미백댄서누나들 다존예다..특히 12:42초나온 누나 사랑합니다",1
다,Josa,"96,선미도 그렇고 백댄서도 그렇고 이 무대가 진심 레전드다.....👍❤",1
다,Josa,거다,1
다,Josa,구리빛댄서분 찾는 분 많이 계시네요.차현승 댄서님이십니다ㅠㅠ 내 사랑 ㅠㅠ,1
다,Josa,김종현은강아지다,1
다,Josa,남자다움,1
다,Josa,내가 젖으면 오징어 되는데 선미는....진짜 존예다......,1
다,Josa,댄서분들도 좋은데 나는 선미밖에 안보인다ㅠㅠㅠㅠㅠㅠㅠ 세상에서 제일예븜,1
다,Josa,레전드다............❤️,1
다,Josa,바바티비 홍보좀 그만해라 ㅡㅡ 그래서 어디다 검색한다고?,1
다,Josa,선미도 그렇고 백댄서도 그렇고 이 무대가 진심 레전드다.....👍❤,1
다,Josa,아니 진짜 선미 몸매 대박.. 진짜 워너비다ㅠㅠ,1
다,Josa,와 선미백댄서누나들 다존예다..특히 12:42초나온 누나 사랑합니다,1
다,Josa,"직캠으로보니 너무 말라보인다,,,",1
다,Josa,진짜 존나 프로다,1
다가,Noun,"252,선미 다가졌네.. ㅠㅠ",1
다가,Noun,선미 다가졌네.. ㅠㅠ,1
다다,Noun,"541,선미 예쁘고 옷봐 와굿지다다ㅏ다",1
다다,Noun,선미 예쁘고 옷봐 와굿지다다ㅏ다,1
다른,Modifier,"562,확실히 바바티비 여캠보고나니까 다른여캠 못보겠긴 하더라 ~",1
다른,Modifier,확실히 바바티비 여캠보고나니까 다른여캠 못보겠긴 하더라 ~,1
다리,Noun,"311,""와우 겁나 다들 핫하네요 언니 겁나 이뿌고 ㅠㅜㅠ 백댄서분들 겁나 몸매 쩔고 저정도몸만들려면 얼마나 운동을 해야하는지 ㄷㄷ 언니 다리는 왜케 얇은거고 ㅠㅜㅠㅠ롱다리 으어어어어",1
다리,Noun,"448,다리 겁나 얇으시닫ㄷ",1
다리,Noun,"566,6:08 선미가 다리로 저남자 ㄱㅊ 건들건들하니까 남자 입틀막ㅋㅋㅋ",1
다리,Noun,"67,백댄서 얘기 말고 선미 얘기좀 해줘ㅠㅠ 선미언니 진짜 너무 이쁘다ㅜㅜ 마르면 보통 볼륨감 같은 게 적은데 같은 여자가 봐도 너무 훌륭한 몸매ㅠㅠ 워너비ㅠㅠ 다리 짱 길어요ㅠㅠ",1
다리,Noun,6:08 선미가 다리로 저남자 ㄱㅊ 건들건들하니까 남자 입틀막ㅋㅋㅋ,1
다리,Noun,다리 겁나 얇으시닫ㄷ,1
다리,Noun,백댄서 얘기 말고 선미 얘기좀 해줘ㅠㅠ 선미언니 진짜 너무 이쁘다ㅜㅜ 마르면 보통 볼륨감 같은 게 적은데 같은 여자가 봐도 너무 훌륭한 몸매ㅠㅠ 워너비ㅠㅠ 다리 짱 길어요ㅠㅠ,1
다리,Noun,와우 겁나 다들 핫하네요 언니 겁나 이뿌고 ㅠㅜㅠ 백댄서분들 겁나 몸매 쩔고 저정도몸만들려면 얼마나 운동을 해야하는지 ㄷㄷ 언니 다리는 왜케 얇은거고 ㅠㅜㅠㅠ롱다리 으어어어어,1
다리는,Verb,"311,""와우 겁나 다들 핫하네요 언니 겁나 이뿌고 ㅠㅜㅠ 백댄서분들 겁나 몸매 쩔고 저정도몸만들려면 얼마나 운동을 해야하는지 ㄷㄷ 언니 다리는 왜케 얇은거고 ㅠㅜㅠㅠ롱다리 으어어어어",1
다리는,Verb,와우 겁나 다들 핫하네요 언니 겁나 이뿌고 ㅠㅜㅠ 백댄서분들 겁나 몸매 쩔고 저정도몸만들려면 얼마나 운동을 해야하는지 ㄷㄷ 언니 다리는 왜케 얇은거고 ㅠㅜㅠㅠ롱다리 으어어어어,1
다뭄미,Noun,다뭄미,1
다시,Noun,1회차 선미만 봄 / 2회차 여자댄서분들 / 3회차 남자댄서분들 / 4회차 다시봄. ,1
다시,Noun,"263,다시보니 프듀 48 한승희 트레이너님 보이는것같아요!",1
다시,Noun,"27,""1회차 선미만 봄 / 2회차 여자댄서분들 / 3회차 남자댄서분들 / 4회차 다시봄. ",1
다시,Noun,다시보니 프듀 48 한승희 트레이너님 보이는것같아요!,1
다신,Verb,"53,초록색 손수건 다신 백댄서분은 모델 정혁 느낌이고 선미랑 듀엣으로 추시는 백댄서분은 지수랑 셔누를 섞은 느낌",1
다신,Verb,초록색 손수건 다신 백댄서분은 모델 정혁 느낌이고 선미랑 듀엣으로 추시는 백댄서분은 지수랑 셔누를 섞은 느낌,1
다이어트,Noun,"245,""다이어트를 해야 겠다 생각함 ",1
다이어트,Noun,"321,다이어트뽐뿌온다...",1
다이어트,Noun,"357,내일부터진짜다이어트한다 라는마음을먹게해준다...^^",1
다이어트,Noun,내일부터진짜다이어트한다 라는마음을먹게해준다...^^,1
다이어트,Noun,다이어트를 해야 겠다 생각함 ,1
다이어트,Noun,다이어트뽐뿌온다...,1
다희,Noun,김다희,1
단독,Noun,"369,이거 무슨콘서트인가요? 워터파크라는거 같기도 하고 단독인가?몽가요",1
단독,Noun,이거 무슨콘서트인가요? 워터파크라는거 같기도 하고 단독인가?몽가요,1
닫,Verb,"448,다리 겁나 얇으시닫ㄷ",1
닫,Verb,다리 겁나 얇으시닫ㄷ,1
달라,Noun,근데 썸네일가지고 뭐라하는사람은 뭐지 ..니들은 안불편한게뭐냐 과연 백댄서가 윗통까고있는 썸네일이였으면 바꿔달라는 사람이있을까싶네 ㅋ,1
달라,Noun,"근데 썸네일가지고 뭐라하는사람은 뭐지 ..니들은 안불편한게뭐냐 과연 백댄서가 윗통까고있는 썸네일이였으면 바꿔달라는 사람이있을까싶네 ㅋ""",1
달라지는구나,Verb,관심사에 따라 보는게 참 달라지는구나..ㅋㅋ,1
달라지는구나,Verb,"관심사에 따라 보는게 참 달라지는구나..ㅋㅋ""",1
달빛,Noun,_어스름한달빛즈음,1
닮았다,Verb,"308,어! 거기에 1:31에 약간 프듀에 나온 1000%만드신분이랑 닮았다",1
닮았다,Verb,어! 거기에 1:31에 약간 프듀에 나온 1000%만드신분이랑 닮았다,1
닮음,Noun,18:25 댄서분 웃는거 서인국 닮음....,1
닮음,Noun,"23,18:25 댄서분 웃는거 서인국 닮음....",1
닳겠다,Verb,"379,머리 닳겠다.. Q. 선미는 머리를 몇 번 넘겼을까요?",1
닳겠다,Verb,머리 닳겠다.. Q. 선미는 머리를 몇 번 넘겼을까요?,1
답글,Noun,"344,4k 보는방법이 궁금합니다 나무위키에 있다면 답글로 ㅇㅇ 해주세여",1
답글,Noun,4k 보는방법이 궁금합니다 나무위키에 있다면 답글로 ㅇㅇ 해주세여,1
당,Noun,"426,페북에선 18:02 이부분에 남자 제일이라는데 나도 이남자 맘에든당...❤️ 웃는거 존귀",1
당,Noun,페북에선 18:02 이부분에 남자 제일이라는데 나도 이남자 맘에든당...❤️ 웃는거 존귀,1
당신,Noun,"391,당신은 구두 sunmi 들어 본 적이 있습니까?",1
당신,Noun,당신은 구두 sunmi 들어 본 적이 있습니까?,1
당하길,Adjective,"143,썸넬 존나심하다 제발 신고당하길",1
당하길,Adjective,썸넬 존나심하다 제발 신고당하길,1
당하네요,Adjective,"76,""차현승 백댄서님 덕분에 오랜만에 심쾅 당하네요,,""",1
당하네요,Adjective,"차현승 백댄서님 덕분에 오랜만에 심쾅 당하네요,,",1
대,Modifier,"253,와 진짜 대박여신",1
대,Modifier,"59,저 구릿빛 피부의 백댄서가 그때 연대축제에서 가시나췄던 그 백댄서구나 함 보고싶당",1
대,Modifier,와 진짜 대박여신,1
대,Modifier,저 구릿빛 피부의 백댄서가 그때 연대축제에서 가시나췄던 그 백댄서구나 함 보고싶당,1
대냐고,Verb,머가 좋다고계속 실실대냐고,1
대놓고,Adverb,"2,얼굴에 대놓고 뿌리는 사람들은 무슨 개념이냐;",1
대놓고,Adverb,얼굴에 대놓고 뿌리는 사람들은 무슨 개념이냐;,1
대단함을,Adjective,"544,워터밤 취지가 개더러워서 안가는데 행사로 뛰는 연예인들보면 진짜 대단함을 느낌 ㅠㅠ",1
대단함을,Adjective,워터밤 취지가 개더러워서 안가는데 행사로 뛰는 연예인들보면 진짜 대단함을 느낌 ㅠㅠ,1
대단해,Adjective,"572,솔직히 바바티비가 왠만한 인터넷방송보다 더 대단해",1
대단해,Adjective,솔직히 바바티비가 왠만한 인터넷방송보다 더 대단해,1
대박,Noun,"152,아니 진짜 선미 몸매 대박.. 진짜 워너비다ㅠㅠ",1
대박,Noun,"266,헐 저 앞에 계시는 남자백댄서 대박..웃는것봐 오져ㅜㅜㅜ",1
대박,Noun,선미만 대박인게 아니라 댄서분들도 진짜 개멋지네 ㄷㄷ... 근무환경 개쩌는거보송,1
대박,Noun,"선미만 대박인게 아니라 댄서분들도 진짜 개멋지네 ㄷㄷ... 근무환경 개쩌는거보송""",1
대박,Noun,아니 진짜 선미 몸매 대박.. 진짜 워너비다ㅠㅠ,1
대박,Noun,헐 저 앞에 계시는 남자백댄서 대박..웃는것봐 오져ㅜㅜㅜ,1
대웅,Noun,최대웅,1
대체,Noun,"125,아니 선미야 대체 이게 무슨일이냐...",1
대체,Noun,"573,진짜 댓글보면 전부 바바티비 도배네 뭐임 대체 바바티비가 좀 알려주고 얘기해라",1
대체,Noun,아니 선미야 대체 이게 무슨일이냐...,1
대체,Noun,진짜 댓글보면 전부 바바티비 도배네 뭐임 대체 바바티비가 좀 알려주고 얘기해라,1
대희,Noun,대희꼰찬,1
댄다,Verb,"563,남동생아 누난 이거해서 니 학비 댄다.. 열심히 공부해라",1
댄다,Verb,남동생아 누난 이거해서 니 학비 댄다.. 열심히 공부해라,1
댄서,Noun,0:11 남자 댄서분 어딜보세요????,1
댄서,Noun,"102,백댄서 4명 다 잘생긴거 보소",1
댄서,Noun,11:40 여관중들 함성에 개놀람 이유: 백댄서 윗통까고등장,1
댄서,Noun,11:48 남자댄서 등장하자 초점 안맞는겈ㅋㅋㅋ 이 영상 몇번을 봤는데 ,1
댄서,Noun,"121,남자댄서오진다",1
댄서,Noun,"128,남자 백댄서중에 한명 계속 막 웃는데 막 너무 설레는거 알아? 아니 웃는거 뭐 얼마나 별거라고 아 근데 웃는거 아무리 봐도 귀엽단 말이야",1
댄서,Noun,"129,아니 백댄서 분들 와 진짜ㅠㅠㅠㅠ와ㅠㅠㅠㅠ",1
댄서,Noun,"133,태닝하신 댄서분 진짜 너무 죠아요",1
댄서,Noun,"135,백댄서 섹시하다....",1
댄서,Noun,"137,19:27 아니 백댄서 존나 잘생겼어 사이 좋아보여",1
댄서,Noun,13:14 선미 왼쪽 뒤에계신 댄서분,1
댄서,Noun,"14,ㅁㅊ피부 까만 남자 백댄서분 진짜 개섹시ㅠㅠㅠㅠㅠ코피터질뻔",1
댄서,Noun,"142,구릿빛 문신 댄서분 진짜 레전드네",1
댄서,Noun,"145,옆구리에 문신 있는 여자 백댄서 분 개이뻐",1
댄서,Noun,"148,하.... 현승 댄서분 미쳤어 ㅠㅠㅠ 갸섹시해 ㅠㅠ",1
댄서,Noun,"15,19:21 와....뒤에 백댄서 살까맣고 문신있으신분 개존잘이다",1
댄서,Noun,"151,백댄서 웃는거 ㅠㅠ",1
댄서,Noun,"17,구리빛댄서분 찾는 분 많이 계시네요.차현승 댄서님이십니다ㅠㅠ 내 사랑 ㅠㅠ",2
댄서,Noun,"18,11:40 여관중들 함성에 개놀람 이유: 백댄서 윗통까고등장",1
댄서,Noun,18:01 백댄서분 씩 웃는거 존나 내 심장 원투쓰리훅훅 후드려 패심ㄹㅇ;;;;;; 개상큼하다......웃는게 저렇게 예쁘다뇨(ू˃̣̣̣̣̣̣︿˂̣̣̣̣̣̣ ू),1
댄서,Noun,18:24 남자 댄서분 웃음 한방으로 내심장을 강타하시네;;,1
댄서,Noun,18:25 남자 백댄서 분 웃는 거 넘 예쁘다ㅠㅠ,1
댄서,Noun,18:25 댄서분 웃는거 서인국 닮음....,1
댄서,Noun,18:25 앞에 남자 댄서분 웃지마세요 저 죽어요 ㅠㅠ 원밀리언에서 본거같은데 ...❤️,1
댄서,Noun,18:25 웃고 있는 댄서분쥬ㅠ이름 뭔가요,1
댄서,Noun,"194,와 남자 백댄서들 진짜 넘 잘생겼다ㅠㅠㅠ 선미님은 어떻게 남녀 구분안하고 이렇게 눈호강을 시켜주실까..",1
댄서,Noun,"197,선미도 넘 예쁘고 아니 구릿빛 댄서분 무슨일이야..ㅜㅠㅠ 심장터지것어",1
댄서,Noun,"198,""13:14 선미 왼쪽 뒤에계신 댄서분",1
댄서,Noun,19:11 댄서분...남주혁님느낌나,1
댄서,Noun,19:21 와....뒤에 백댄서 살까맣고 문신있으신분 개존잘이다,1
댄서,Noun,19:27 아니 백댄서 존나 잘생겼어 사이 좋아보여,1
댄서,Noun,1회차 선미만 봄 / 2회차 여자댄서분들 / 3회차 남자댄서분들 / 4회차 다시봄. ,2
댄서,Noun,"201,댄서분들도 좋은데 나는 선미밖에 안보인다ㅠㅠㅠㅠㅠㅠㅠ 세상에서 제일예븜",1
댄서,Noun,"202,백댄서.............🧡",1
댄서,Noun,"210,댄서 사랑해요!!왁",1
댄서,Noun,"23,18:25 댄서분 웃는거 서인국 닮음....",1
댄서,Noun,"242,씨바아ㅏㅏㅏㅏ백댄서 미쳤나아ㅏㅏ선미도 미쳤나아ㅏㅏㅏ다들 미쳤다고오오오 니들땜에 심장 멈춰서 응급실 갖다고오오 돈 깨졌어ㅓㅓㅓ",1
댄서,Noun,"25,선미는 댄서들도 가수에 맞춰서 옷을 잘입는다.. 행사도 하나도 준비해서 오는 느낌이랄까ㅋㅋ",1
댄서,Noun,"26,19:11 댄서분...남주혁님느낌나",1
댄서,Noun,"260,선미 차현승댄서 넘 멋져요 반했어요",1
댄서,Noun,"266,헐 저 앞에 계시는 남자백댄서 대박..웃는것봐 오져ㅜㅜㅜ",1
댄서,Noun,"268,백댄서 분  여친있냐 혹시?",1
댄서,Noun,"27,""1회차 선미만 봄 / 2회차 여자댄서분들 / 3회차 남자댄서분들 / 4회차 다시봄. ",2
댄서,Noun,"283,뒤에 댄서분들도 날씬한데 2:48 선미가 더앞에있는데 체구가 ㄷㄷ",1
댄서,Noun,"296,18:25 웃고 있는 댄서분쥬ㅠ이름 뭔가요",1
댄서,Noun,"301,태닝 백댄서분 남주혁+비",1
댄서,Noun,"302,뭔 댓글에 빽댄서 얘기 밖에 없누 ㅋㅋ 선미 춤인데 ㅋㅎㅋㅎㅋ",1
댄서,Noun,"31,""와 선미, 백댄서 몸매봐 가꿀려고 얼마나 노력했고 또 노력중일까""",1
댄서,Noun,"311,""와우 겁나 다들 핫하네요 언니 겁나 이뿌고 ㅠㅜㅠ 백댄서분들 겁나 몸매 쩔고 저정도몸만들려면 얼마나 운동을 해야하는지 ㄷㄷ 언니 다리는 왜케 얇은거고 ㅠㅜㅠㅠ롱다리 으어어어어",1
댄서,Noun,"327,현익 댄서님 좌표.. 진짜 미쳐버림  ....... 1:15   9:18   12:16  18:02  18:24",1
댄서,Noun,"350,선미랑 남자 백댄서분이랑 케미 개쩔어ㅠㅠ😊 진짜 선미언니는 보석이야💎",1
댄서,Noun,"36,""선미 댄서분 중에서 문신하고 몸 그을린 분 있잖아요...",1
댄서,Noun,"385,빨간손수건 댄서님 시선강탈",1
댄서,Noun,"41,18:25 남자 백댄서 분 웃는 거 넘 예쁘다ㅠㅠ",1
댄서,Noun,"414,백댄서도 이쁘네",1
댄서,Noun,"430,세븐틴 백댄서 첬는뎅 이게 왜나옴?",1
댄서,Noun,"449,태닝한 백댄서 몸 ㅈ되네",1
댄서,Noun,"451,저사람누군지아나요ㅠ̑̈구리빛피부백댄서",1
댄서,Noun,"465,갈색머리 여자백댄서 누군가요 개이쁨",1
댄서,Noun,"476,백댄서 노팬티네",1
댄서,Noun,"488,으악 남자 댄서분들 저 긴바지 젖으면 엄청 찝찝하겠다",1
댄서,Noun,"491,남자 백댄서들도 반바지 집혀주지... 남자는 허벅진데",1
댄서,Noun,"5,피부까맣고 문신있는 백댄서......사랑해여",1
댄서,Noun,"50,""18:01 백댄서분 씩 웃는거 존나 내 심장 원투쓰리훅훅 후드려 패심ㄹㅇ;;;;;; 개상큼하다......웃는게 저렇게 예쁘다뇨(ू˃̣̣̣̣̣̣︿˂̣̣̣̣̣̣ ू)",1
댄서,Noun,"502,선미 영상에서 왜 백댄서 덕질을 해~~ 백댄서 직캠같은 것두 아니구 선미 직캠인데!! 그냥 백댄서 인스타 가서 해~!!!",3
댄서,Noun,"513,""빽댄서 몸 평가하면서, 썸네일 타령;;;;;;""",1
댄서,Noun,"517,0:11 남자 댄서분 어딜보세요????",1
댄서,Noun,"53,초록색 손수건 다신 백댄서분은 모델 정혁 느낌이고 선미랑 듀엣으로 추시는 백댄서분은 지수랑 셔누를 섞은 느낌",2
댄서,Noun,"543,선미가 바라보는 댄서 차현승 https://youtu.be/OVxSJ1E6Aww",1
댄서,Noun,"546,""백댄서 있는줄도 몰랐는데 나는 ",1
댄서,Noun,"549,남 백댄서들한테도 희롱하지말자 여자들아",1
댄서,Noun,"55,""11:48 남자댄서 등장하자 초점 안맞는겈ㅋㅋㅋ 이 영상 몇번을 봤는데 ",1
댄서,Noun,"556,ㅋㅋ선미보다 백댄서여성분들이 몸매가 더 보기좋네",1
댄서,Noun,"558,선미가 구리빛근육질 남자댄서랑 눈도 못맞추고 ㅋㅋㅋ 뭔가 둘이 이상한 분위기 ㅋㅋㅋㅋ",1
댄서,Noun,"59,저 구릿빛 피부의 백댄서가 그때 연대축제에서 가시나췄던 그 백댄서구나 함 보고싶당",2
댄서,Noun,"6,18:24 남자 댄서분 웃음 한방으로 내심장을 강타하시네;;",1
댄서,Noun,"67,백댄서 얘기 말고 선미 얘기좀 해줘ㅠㅠ 선미언니 진짜 너무 이쁘다ㅜㅜ 마르면 보통 볼륨감 같은 게 적은데 같은 여자가 봐도 너무 훌륭한 몸매ㅠㅠ 워너비ㅠㅠ 다리 짱 길어요ㅠㅠ",1
댄서,Noun,"69,와 선미백댄서누나들 다존예다..특히 12:42초나온 누나 사랑합니다",1
댄서,Noun,"70,ㄹㅇ 선미 백댄서들이 예쁘고 잘생겼다더니...만족스럽다",1
댄서,Noun,"71,팔에 문신있는 백댄서분 개멋있다...",1
댄서,Noun,"73,뭐야 여기 백댄서분들.......장난아닌데......?",1
댄서,Noun,"76,""차현승 백댄서님 덕분에 오랜만에 심쾅 당하네요,,""",1
댄서,Noun,"80,남자 백댄서 분들 너무 잘생기셨어♡",1
댄서,Noun,"82,태닝 백댄서분 얼굴도 잘생겼는데 몸까지 좋으니 정말  잘생겨 보이는군요",1
