형태소,품사,분류,카운트
레,Noun,그너레,1
레,Noun,레식중독,1
레,Noun,전설의 레전설,1
레게,Noun,"1001,씹레게노",1
레게,Noun,"689,조회수 2300만 레게노",1
레게,Noun,씹레게노,1
레게,Noun,조회수 2300만 레게노,1
레루,Noun,"819,ㄲㅇㄹ 노래제목 뭐죠? 그리고 다른영상인데 가사에 할레루야있는 노래제목도 아시는분? 유명한 곡임",1
레루,Noun,ㄲㅇㄹ 노래제목 뭐죠? 그리고 다른영상인데 가사에 할레루야있는 노래제목도 아시는분? 유명한 곡임,1
레몬,Noun,레몬파이,1
레알,Noun,"1071,레알 다벗고 추는 느낌일듯..",1
레알,Noun,레알 다벗고 추는 느낌일듯..,1
레이샤,Noun,"343,일케 웨이브야를 이어서 밤비노에 걸크러쉬 레이샤도 세계로 뻗어나가겠네 ㅋㅋㅋ",1
레이샤,Noun,일케 웨이브야를 이어서 밤비노에 걸크러쉬 레이샤도 세계로 뻗어나가겠네 ㅋㅋㅋ,1
레인보우,Noun,[직캠/Fancam] 150403 밤비노(BAMBINO) (은솔) 댄스공연 레인보우블랙-차차 @ 전북대,1
레전드,Noun,"1003,직캠계의 레전드 원탑",1
레전드,Noun,"11,직캠을 찾아보는건 ㄹㅇ 처음이다 진짜 이건 레전드안 시봉르르",1
레전드,Noun,"1269,레전드 ㅇㅈ",1
레전드,Noun,"195,직캠...레전드",1
레전드,Noun,"389,은솔이는 레전드다..방송에서도 보고싶다..넘이쁨ㅜㅜㅜ",1
레전드,Noun,"453,레전드",1
레전드,Noun,"454,레전드",1
레전드,Noun,"491,레전드다",1
레전드,Noun,"80,역대 직캠 레전드 하니 위아래랑 700만차이밖에 안남ㅋㅋ",1
레전드,Noun,"84,이게 진짜 십 레전드다",1
레전드,Noun,"964,레전드가 되버린 그년 아니 그녀",1
레전드,Noun,레전드,2
레전드,Noun,레전드 ㅇㅈ,1
레전드,Noun,레전드가 되버린 그년 아니 그녀,1
레전드,Noun,레전드다,1
레전드,Noun,밤비노 은솔 직캠 레전드 모음 개꿀,1
레전드,Noun,역대 직캠 레전드 하니 위아래랑 700만차이밖에 안남ㅋㅋ,1
레전드,Noun,은솔이는 레전드다..방송에서도 보고싶다..넘이쁨ㅜㅜㅜ,1
레전드,Noun,이게 진짜 십 레전드다,1
레전드,Noun,직캠...레전드,1
레전드,Noun,직캠계의 레전드 원탑,1
레전드,Noun,직캠을 찾아보는건 ㄹㅇ 처음이다 진짜 이건 레전드안 시봉르르,1
레즈,Noun,"684,방금레즈됨",1
레즈,Noun,"955,나 레즈인가?",1
레즈,Noun,나 레즈인가?,1
레즈,Noun,방금레즈됨,1
레페,Noun,페페레페,1
렷,Noun,"91,또 보창이형 도네로 가보렷~",1
렷,Noun,또 보창이형 도네로 가보렷~,1
로,Josa," """"공연티비""""는 당신을 스타로 만들어 드립니다.",2
로,Josa,"1067,이런거 실제로 보면 상상이상으로 ㄲㄹ",1
로,Josa,"1105,데이터로 봤다 ㅅㅂ",1
로,Josa,"1152,진짜 너무할정도로 말랐다...한국여자에게 마른몸을 갖도록 기대되는 정도가 높아지면서 모두들 걸그룹같은 몸매를 목표로 하는데 왠만큼 빼고있지만 저건못하겠다ㅋㅋ 말라서그런지 춤에 힘도 없음ㅋㅋㅋ저러고 어케사냐 먹긴먹냐",2
로,Josa,"1167,""아니 여자가 대놓고 옷 반쯤 안입고 춤추는게 자기 의사로 저러는걸텐데",1
로,Josa,"118,이곳이 보창이 도네로 많이오는 영상이군요",1
로,Josa,"1183,pharkil 님 외람된 청인데여기 외국남자들 한국여성에 대한 비하 발언 좀 검열해 주시면 안될까요? 플라스틱이니 뭐니 진짜 같은 한국여성으로써 기분 더럽네여. 은솔 언니 팬인데 정말 외퀴들의 우리나라 여성 혐오 발언 진짜 참기 힘드네요. 외국 남자라면 좀 다를 줄 알고 그동안 호감으로 봐왔는데 다 환상이었네요. 우리를 성적 오브젝트로 보고 더러운 말이나 싸질러대는거 정말 참기 힘드네요. 물론 우리나라 남자들도 그런면에선 비슷하지만 그래도 대부분의 우리나라 남자들은 외국 더러운 동물들이 우리나라 여성들 까대면 어줍잖은 영어로도 변호해주는게 보이네요. 외퀴들 정말 불결.",1
로,Josa,"127,""제발 악플 좀 달지마세요;; 비난, 성적 발언 같은걸 왜 여기다가 굳이 쓰나요?? 이 영상에 나온 사람도 이 영상 악플 볼 수 있다는 생각 안하세요? ;; 제발 굳이 댓글에 쳐 달아가지고 어그로 끄는 이유는 뭐임?? 진짜 생각을 두 번만 해도 안 그럴 수 있는걸 왜 굳이 쳐 달아가지고;;;",1
로,Josa,"1333,내가 조선초기 왕이였다면.. 오늘밤은 너로 정했다!",1
로,Josa,"1352,야동아닌걸로 선게 얼마만이냐",1
로,Josa,"150,너무 피로가 풀린다. 저참고로 23살 입니다. ㅋ",1
로,Josa,"168,악플은 우리가 좋은댓글 응원댓글로 묻어버립시다",1
로,Josa,"196,역시 대단하군 악플 달지말란글로 악플을 없애버렸어",1
로,Josa,"209,성적발언 하는사람은 생각이있는건가..? 진짜 인터넷 도입제 들어가서 지얼굴로 하고 실명으로 해야 욕을안할려나((",1
로,Josa,"343,일케 웨이브야를 이어서 밤비노에 걸크러쉬 레이샤도 세계로 뻗어나가겠네 ㅋㅋㅋ",1
로,Josa,"40,""다음생은 이 언니로 태어나겠어요... 미래의 배우자가 부러운건 첨이양,,ㅜㅜ,, 아닠 배에 아무것도 없다니""",1
로,Josa,"402,이게 벌써 2년 8개월정도 됐네 지금 기억갖고 저때로 돌아가고싶다 하 시간 드럽게 빨리가서 역겹네 그립다 ㅠㅠ",1
로,Josa,"463,ㅋㅋㅋ 여기서 성상품화 극혐 ㅇㅈㄹ하는애들 ㅈ나 맘에 안드네 자기들이 저렇게해서 돈벌겠다는데 뭔상관 그만큼 악플 같은걸로 고통받는데 춤추는것도 자기가 원해서 노력해서 실력키우고 했을거고 몸매도 자기관리 열심히 해서 저렇게 하는건데 성상품화라...",1
로,Josa,"737,솔직히 말해서 이 밑에 영상 exid직캠도 같은 부류인데 여기에만 까는것들이 많은건 인지도좀 낮은 애들이라고 니들이 까면서 우월감 느끼려는거 아니냐 쟤들도 니들유튜브로 병림픽 벌이라고 춤추는것도 아니고 저런 몸매 유지하는것도 쉬운게 아닐텐데 얘들은 국회의원들 마냥 주둥이만 살아있네",1
로,Josa,"826,은솔로 2300만조회수면 얼마벌었누 ?",1
로,Josa,"897,여기와서 성욕풀꺼면 제발 댓글말고 머리로만 생각하는게 예의아님? 실제로 저분 만나면 밥만 사주고 짜질것같으신데 ㅋㅋ",1
로,Josa,"91,또 보창이형 도네로 가보렷~",1
로,Josa,"986,""진짜로 소속사에서 애들한테 속바지랑 속옷 입힌것같다...은솔 언니 얼굴도 이쁜데",1
로,Josa,pharkil 님 외람된 청인데여기 외국남자들 한국여성에 대한 비하 발언 좀 검열해 주시면 안될까요? 플라스틱이니 뭐니 진짜 같은 한국여성으로써 기분 더럽네여. 은솔 언니 팬인데 정말 외퀴들의 우리나라 여성 혐오 발언 진짜 참기 힘드네요. 외국 남자라면 좀 다를 줄 알고 그동안 호감으로 봐왔는데 다 환상이었네요. 우리를 성적 오브젝트로 보고 더러운 말이나 싸질러대는거 정말 참기 힘드네요. 물론 우리나라 남자들도 그런면에선 비슷하지만 그래도 대부분의 우리나라 남자들은 외국 더러운 동물들이 우리나라 여성들 까대면 어줍잖은 영어로도 변호해주는게 보이네요. 외퀴들 정말 불결.,1
로,Josa,ㅋㅋㅋ 여기서 성상품화 극혐 ㅇㅈㄹ하는애들 ㅈ나 맘에 안드네 자기들이 저렇게해서 돈벌겠다는데 뭔상관 그만큼 악플 같은걸로 고통받는데 춤추는것도 자기가 원해서 노력해서 실력키우고 했을거고 몸매도 자기관리 열심히 해서 저렇게 하는건데 성상품화라...,1
로,Josa,내가 조선초기 왕이였다면.. 오늘밤은 너로 정했다!,1
로,Josa,너무 피로가 풀린다. 저참고로 23살 입니다. ㅋ,1
로,Josa,"다음생은 이 언니로 태어나겠어요... 미래의 배우자가 부러운건 첨이양,,ㅜㅜ,, 아닠 배에 아무것도 없다니",1
로,Josa,데이터로 봤다 ㅅㅂ,1
로,Josa,또 보창이형 도네로 가보렷~,1
로,Josa,성적발언 하는사람은 생각이있는건가..? 진짜 인터넷 도입제 들어가서 지얼굴로 하고 실명으로 해야 욕을안할려나((,1
로,Josa,솔직히 말해서 이 밑에 영상 exid직캠도 같은 부류인데 여기에만 까는것들이 많은건 인지도좀 낮은 애들이라고 니들이 까면서 우월감 느끼려는거 아니냐 쟤들도 니들유튜브로 병림픽 벌이라고 춤추는것도 아니고 저런 몸매 유지하는것도 쉬운게 아닐텐데 얘들은 국회의원들 마냥 주둥이만 살아있네,1
로,Josa,아니 여자가 대놓고 옷 반쯤 안입고 춤추는게 자기 의사로 저러는걸텐데,1
로,Josa,악플은 우리가 좋은댓글 응원댓글로 묻어버립시다,1
로,Josa,야동아닌걸로 선게 얼마만이냐,1
로,Josa,여기와서 성욕풀꺼면 제발 댓글말고 머리로만 생각하는게 예의아님? 실제로 저분 만나면 밥만 사주고 짜질것같으신데 ㅋㅋ,1
로,Josa,역시 대단하군 악플 달지말란글로 악플을 없애버렸어,1
로,Josa,은솔로 2300만조회수면 얼마벌었누 ?,1
로,Josa,이게 벌써 2년 8개월정도 됐네 지금 기억갖고 저때로 돌아가고싶다 하 시간 드럽게 빨리가서 역겹네 그립다 ㅠㅠ,1
로,Josa,이곳이 보창이 도네로 많이오는 영상이군요,1
로,Josa,이런거 실제로 보면 상상이상으로 ㄲㄹ,1
로,Josa,일케 웨이브야를 이어서 밤비노에 걸크러쉬 레이샤도 세계로 뻗어나가겠네 ㅋㅋㅋ,1
로,Josa,"제발 악플 좀 달지마세요;; 비난, 성적 발언 같은걸 왜 여기다가 굳이 쓰나요?? 이 영상에 나온 사람도 이 영상 악플 볼 수 있다는 생각 안하세요? ;; 제발 굳이 댓글에 쳐 달아가지고 어그로 끄는 이유는 뭐임?? 진짜 생각을 두 번만 해도 안 그럴 수 있는걸 왜 굳이 쳐 달아가지고;;;",1
로,Josa,진짜 너무할정도로 말랐다...한국여자에게 마른몸을 갖도록 기대되는 정도가 높아지면서 모두들 걸그룹같은 몸매를 목표로 하는데 왠만큼 빼고있지만 저건못하겠다ㅋㅋ 말라서그런지 춤에 힘도 없음ㅋㅋㅋ저러고 어케사냐 먹긴먹냐,2
로,Josa,진짜로 소속사에서 애들한테 속바지랑 속옷 입힌것같다...은솔 언니 얼굴도 이쁜데,1
로,Josa,크루로광부,1
로,Josa,홀로로,2
로,Noun,"1172,""비빔밥 잘하게 생겼노 """"밥비비노""""로 이름바꾸자""",1
로,Noun,"569,보창 도네 로 본사람 손들어",1
로,Noun,"814,ㄲㅇㄹ 은솔님 악플하시는분 다 깨ㄲ로한테 ㅊ맞는다.",1
로,Noun,"867,깨깨로",1
로,Noun,"914,깨깨로",1
로,Noun,ㄲㅇㄹ 은솔님 악플하시는분 다 깨ㄲ로한테 ㅊ맞는다.,1
로,Noun,깨깨로,2
로,Noun,로마트하나,1
로,Noun,보창 도네 로 본사람 손들어,1
로,Noun,"비빔밥 잘하게 생겼노 """"밥비비노""""로 이름바꾸자",1
로또,Noun,로또,1
로리,Noun,"1513,로리컨ㄴ셉인가;",1
로리,Noun,로리컨ㄴ셉인가;,1
로만,Noun,"897,여기와서 성욕풀꺼면 제발 댓글말고 머리로만 생각하는게 예의아님? 실제로 저분 만나면 밥만 사주고 짜질것같으신데 ㅋㅋ",1
로만,Noun,여기와서 성욕풀꺼면 제발 댓글말고 머리로만 생각하는게 예의아님? 실제로 저분 만나면 밥만 사주고 짜질것같으신데 ㅋㅋ,1
로벌,Noun,"1291,조회수 실화냐 진짜 ㅋㅋㅋㅋㅋㅋㅋ 글-로벌 한것보소 ㅋㅋㅋㅋㅋ",1
로벌,Noun,조회수 실화냐 진짜 ㅋㅋㅋㅋㅋㅋㅋ 글-로벌 한것보소 ㅋㅋㅋㅋㅋ,1
로서,Noun,"1131,여자로서 바라봐도 진짜 이쁜데...그래도 다음엔 조금은 짧은 치마라도 같이 입으시거나 위에 간단한거 좀 더 겹쳐 입으시면 진짜 이쁠 듯 합니다...!!(그럼 이만(스륵",1
로서,Noun,"1286,저렇게 춤추고 그러는건 안부러운데 몸매는 진짜 여자로서 닮고싶다... 흐윽",1
로서,Noun,"27,하니도 직캠으로 떴는데 확실히 기본 실력이랑 노래 좋은걸 항상 들고 나오면 이런식으로 떠도 가수로서 각광받게 되어있다. 기회는 준비된자에게만 온다고..",1
로서,Noun,여자로서 바라봐도 진짜 이쁜데...그래도 다음엔 조금은 짧은 치마라도 같이 입으시거나 위에 간단한거 좀 더 겹쳐 입으시면 진짜 이쁠 듯 합니다...!!(그럼 이만(스륵,1
로서,Noun,저렇게 춤추고 그러는건 안부러운데 몸매는 진짜 여자로서 닮고싶다... 흐윽,1
로서,Noun,하니도 직캠으로 떴는데 확실히 기본 실력이랑 노래 좋은걸 항상 들고 나오면 이런식으로 떠도 가수로서 각광받게 되어있다. 기회는 준비된자에게만 온다고..,1
로키,Noun,도토로키,1
록,Noun,에반에드록,1
롤,Noun,롤다이아유지,2
롤창,Noun,롤창인생,1
롱,Noun,"747,""성히롱 에바임...진짜 왜하는지이해안됨....",1
롱,Noun,"ㅋㅋㅋㅋㅋㅋㅋ 한마디하자면 바퀴벌래보다 못한 새끼들아 성히롱,자제하자.(몇몇사람들은 착해서 자제 하자,라고 하는데 그래도 하는 놈들이 꼭 한놈쯤 있어 그래서 하는말이다.....",1
롱,Noun,"ㅋㅋㅋㅋㅋㅋㅋ 한마디하자면 바퀴벌래보다 못한 새끼들아 성히롱,자제하자.(몇몇사람들은 착해서 자제 하자,라고 하는데 그래도 하는 놈들이 꼭 한놈쯤 있어 그래서 하는말이다.....""",1
롱,Noun,다롱,1
롱,Noun,성히롱 에바임...진짜 왜하는지이해안됨....,1
롱,Noun,"성히롱,욕,안좋은말 들만 안하면 뭐라안함 ",2
료,Noun,마요료시카,1
료훈,Noun,료훈,1
루드,Noun,비트겐슈타인루드비히,1
루삥뽕,Noun,ᄏᄏ루삥뽕,1
루스,Noun,셰리루스,1
루시,Noun,루시,1
룩,Suffix,"456,왜 갑자기 인터뷰후에 악플달지말라고 수두룩하게 올라오지? 섹시하다 엉덩이 예쁘다가 악플인가? 그 악플들이 이사람 역주행시킨거 아닌가?",1
룩,Suffix,왜 갑자기 인터뷰후에 악플달지말라고 수두룩하게 올라오지? 섹시하다 엉덩이 예쁘다가 악플인가? 그 악플들이 이사람 역주행시킨거 아닌가?,1
류,Noun,호진류,1
류경,Noun,류경애,1
류츠키,Noun,류츠키,1
류현준,Noun,류현준,1
률,Noun,송도거주김광률,1
를,Josa,"1007,스피커를 끄고 들어도 음악성이 느껴지는 무대. 감동적이네요.",1
를,Josa,"114,은솔이라는 사람과 밤비노라는 그룹을 오늘 처음알았습니다..... 그리고 저는 이만 묫자리를구하러..",1
를,Josa,"1152,진짜 너무할정도로 말랐다...한국여자에게 마른몸을 갖도록 기대되는 정도가 높아지면서 모두들 걸그룹같은 몸매를 목표로 하는데 왠만큼 빼고있지만 저건못하겠다ㅋㅋ 말라서그런지 춤에 힘도 없음ㅋㅋㅋ저러고 어케사냐 먹긴먹냐",1
를,Josa,"1183,pharkil 님 외람된 청인데여기 외국남자들 한국여성에 대한 비하 발언 좀 검열해 주시면 안될까요? 플라스틱이니 뭐니 진짜 같은 한국여성으로써 기분 더럽네여. 은솔 언니 팬인데 정말 외퀴들의 우리나라 여성 혐오 발언 진짜 참기 힘드네요. 외국 남자라면 좀 다를 줄 알고 그동안 호감으로 봐왔는데 다 환상이었네요. 우리를 성적 오브젝트로 보고 더러운 말이나 싸질러대는거 정말 참기 힘드네요. 물론 우리나라 남자들도 그런면에선 비슷하지만 그래도 대부분의 우리나라 남자들은 외국 더러운 동물들이 우리나라 여성들 까대면 어줍잖은 영어로도 변호해주는게 보이네요. 외퀴들 정말 불결.",1
를,Josa,"1256,1300만개의 휴지들이 희생된 곳에  경의를  표합니다..",1
를,Josa,1300만개의 휴지들이 희생된 곳에  경의를  표합니다..,1
를,Josa,"33,무대를 신나게 잘 즐기신다 끼가 넘쳐용",1
를,Josa,"905,우와시발 이만큼 이쁜여자를본적이없다..",1
를,Josa,"954,남자들은 이 영상의 뭐를 보고 거시기가 서는거에요?",1
를,Josa,pharkil 님 외람된 청인데여기 외국남자들 한국여성에 대한 비하 발언 좀 검열해 주시면 안될까요? 플라스틱이니 뭐니 진짜 같은 한국여성으로써 기분 더럽네여. 은솔 언니 팬인데 정말 외퀴들의 우리나라 여성 혐오 발언 진짜 참기 힘드네요. 외국 남자라면 좀 다를 줄 알고 그동안 호감으로 봐왔는데 다 환상이었네요. 우리를 성적 오브젝트로 보고 더러운 말이나 싸질러대는거 정말 참기 힘드네요. 물론 우리나라 남자들도 그런면에선 비슷하지만 그래도 대부분의 우리나라 남자들은 외국 더러운 동물들이 우리나라 여성들 까대면 어줍잖은 영어로도 변호해주는게 보이네요. 외퀴들 정말 불결.,1
를,Josa,거기 껌짝말고 기다려 내가 방망이를 가지고가서 호되게 야단칠테니,1
를,Josa,"거기 껌짝말고 기다려 내가 방망이를 가지고가서 호되게 야단칠테니""",1
를,Josa,남자들은 이 영상의 뭐를 보고 거시기가 서는거에요?,1
를,Josa,남자에게 성적 대상화 되는 건 피할 수 없겠지만 (인기를 위해서 어쩔 수 없는 선택일 수 있지만...) 성희롱 수준 진짜 심각하다ㅠㅠㅠㅠㅠㅠㅠ 자제했으면 ...; 그리고 생각할거면 속으로만 생각하지 뭘 댓글에 다 싸질러 .. ㅠㅠ 욕망이 들어도 그걸 그따위 저급한 말로 표현하다니.. ㅠ,1
를,Josa,"남자에게 성적 대상화 되는 건 피할 수 없겠지만 (인기를 위해서 어쩔 수 없는 선택일 수 있지만...) 성희롱 수준 진짜 심각하다ㅠㅠㅠㅠㅠㅠㅠ 자제했으면 ...; 그리고 생각할거면 속으로만 생각하지 뭘 댓글에 다 싸질러 .. ㅠㅠ 욕망이 들어도 그걸 그따위 저급한 말로 표현하다니.. ㅠ""",1
를,Josa,무대를 신나게 잘 즐기신다 끼가 넘쳐용,1
를,Josa,스피커를 끄고 들어도 음악성이 느껴지는 무대. 감동적이네요.,1
를,Josa,오디션 영상을 보내 주시면 드라마 / 영화 등에 출연의 기회를 제공해드립니다. ,2
를,Josa,우와시발 이만큼 이쁜여자를본적이없다..,1
를,Josa,은솔이라는 사람과 밤비노라는 그룹을 오늘 처음알았습니다..... 그리고 저는 이만 묫자리를구하러..,1
를,Josa,진짜 너무할정도로 말랐다...한국여자에게 마른몸을 갖도록 기대되는 정도가 높아지면서 모두들 걸그룹같은 몸매를 목표로 하는데 왠만큼 빼고있지만 저건못하겠다ㅋㅋ 말라서그런지 춤에 힘도 없음ㅋㅋㅋ저러고 어케사냐 먹긴먹냐,1
를,Josa,커피를왜처먹냐,1
를,Noun,"343,일케 웨이브야를 이어서 밤비노에 걸크러쉬 레이샤도 세계로 뻗어나가겠네 ㅋㅋㅋ",1
를,Noun,일케 웨이브야를 이어서 밤비노에 걸크러쉬 레이샤도 세계로 뻗어나가겠네 ㅋㅋㅋ,1
리,Noun,보겸따까리,1
리드,Noun,럭셔리마리드,1
리스,Noun,리스타터,1
리아,Noun,피나리아,1
리안,Noun,리안대장님,1
리얼리티,Noun,리얼리티,1
리유,Noun,리유,1
리진,Noun,김리진,1
리치,Noun,모구모구리치맛,1
리타,Noun,모리타,1
리프,Noun,매리프,1
린다,Noun,"1384,내 존슨이 스테로이드제 맞은거 마냥 욱신거린다..",1
린다,Noun,"371,홀린다",1
린다,Noun,"427,가갑지린다",1
린다,Noun,가갑지린다,1
린다,Noun,내 존슨이 스테로이드제 맞은거 마냥 욱신거린다..,1
린다,Noun,홀린다,1
릴레이,Noun,릴레이븐,1
림,Noun,"1428,조회수 개지림",1
림,Noun,"699,와몸매봐 개지림",1
림,Noun,와몸매봐 개지림,1
림,Noun,조회수 개지림,1
링크,Noun,"13,여러분 이 직캠 찍으신분이 누구시냐면 exid 하니 전설의 직캠 찍으신분입니다 이 채널에는 없고 정보?에 이분의 다른 채널 링크 있는데 들어가셔서 동영상 목록 인기순으로 설정하면 제일 먼저 하니 직캠 뜰겁니다... 어쨋든 이 채널 주인분도 대단하신분임...",1
링크,Noun,여러분 이 직캠 찍으신분이 누구시냐면 exid 하니 전설의 직캠 찍으신분입니다 이 채널에는 없고 정보?에 이분의 다른 채널 링크 있는데 들어가셔서 동영상 목록 인기순으로 설정하면 제일 먼저 하니 직캠 뜰겁니다... 어쨋든 이 채널 주인분도 대단하신분임...,1
마,Noun,"109,악플관련 인터뷰 보고왔다 짜샤들아! 그런 거 적지 마!ㅋㅋㅋㅋ",1
마,Noun,"님들? 님들이뭔데 성적인 발언쓰고날리야 ㅎ 다른사람이 니들보고 이렇게써주면좋겠나요? 아 님들은좋을수도 이미정신반쯤나가서없으니까 ㅋ 아 그리고 이렇게 말해줄사람도없겠네ㅋㅋ 없어서 이런발언하면좋아요?? 싫잖아요 님들이생각하기엔 이게좋을수도있다고생각하지만 그게달라요!!직접 당해서 기분좋은게아니면 하지마세요!! 나도기분나쁘면 상대도기분나쁘니까요 그러니 더이상 성적인발언나오지않기를바라며 여기서맞히도록할께요,,하지마요,!!꼭이여!!",1
마,Noun,"님들? 님들이뭔데 성적인 발언쓰고날리야 ㅎ 다른사람이 니들보고 이렇게써주면좋겠나요? 아 님들은좋을수도 이미정신반쯤나가서없으니까 ㅋ 아 그리고 이렇게 말해줄사람도없겠네ㅋㅋ 없어서 이런발언하면좋아요?? 싫잖아요 님들이생각하기엔 이게좋을수도있다고생각하지만 그게달라요!!직접 당해서 기분좋은게아니면 하지마세요!! 나도기분나쁘면 상대도기분나쁘니까요 그러니 더이상 성적인발언나오지않기를바라며 여기서맞히도록할께요,,하지마요,!!꼭이여!!""",1
마,Noun,럭셔리마리드,1
마,Noun,마요료시카,1
마,Noun,악플관련 인터뷰 보고왔다 짜샤들아! 그런 거 적지 마!ㅋㅋㅋㅋ,1
마,Noun,악플달지 마요,2
마,Noun,옵치하는평범한그마,1
마냥,Noun,"1384,내 존슨이 스테로이드제 맞은거 마냥 욱신거린다..",1
마냥,Noun,"56,무슨 아기고양이마냥 요염하냐... 미쳤다 미쳤어",1
마냥,Noun,"737,솔직히 말해서 이 밑에 영상 exid직캠도 같은 부류인데 여기에만 까는것들이 많은건 인지도좀 낮은 애들이라고 니들이 까면서 우월감 느끼려는거 아니냐 쟤들도 니들유튜브로 병림픽 벌이라고 춤추는것도 아니고 저런 몸매 유지하는것도 쉬운게 아닐텐데 얘들은 국회의원들 마냥 주둥이만 살아있네",1
마냥,Noun,내 존슨이 스테로이드제 맞은거 마냥 욱신거린다..,1
마냥,Noun,무슨 아기고양이마냥 요염하냐... 미쳤다 미쳤어,1
마냥,Noun,솔직히 말해서 이 밑에 영상 exid직캠도 같은 부류인데 여기에만 까는것들이 많은건 인지도좀 낮은 애들이라고 니들이 까면서 우월감 느끼려는거 아니냐 쟤들도 니들유튜브로 병림픽 벌이라고 춤추는것도 아니고 저런 몸매 유지하는것도 쉬운게 아닐텐데 얘들은 국회의원들 마냥 주둥이만 살아있네,1
마다,Josa,"140,볼때마다 보창에 보빠야가... 하흙",1
마다,Josa,"204,아침기상마다 텐트친 상태에서 본다...",1
마다,Josa,"895,""사람마다 다르긴하군요 ",1
마다,Josa,"949,이런거 할때마다 안쪽팔리나?",1
마다,Josa,볼때마다 보창에 보빠야가... 하흙,1
마다,Josa,사람마다 다르긴하군요 ,1
마다,Josa,아침기상마다 텐트친 상태에서 본다...,1
마다,Josa,이런거 할때마다 안쪽팔리나?,1
마라,Adjective,마라탕탕,1
마른,Adjective,"1152,진짜 너무할정도로 말랐다...한국여자에게 마른몸을 갖도록 기대되는 정도가 높아지면서 모두들 걸그룹같은 몸매를 목표로 하는데 왠만큼 빼고있지만 저건못하겠다ㅋㅋ 말라서그런지 춤에 힘도 없음ㅋㅋㅋ저러고 어케사냐 먹긴먹냐",1
마른,Adjective,진짜 너무할정도로 말랐다...한국여자에게 마른몸을 갖도록 기대되는 정도가 높아지면서 모두들 걸그룹같은 몸매를 목표로 하는데 왠만큼 빼고있지만 저건못하겠다ㅋㅋ 말라서그런지 춤에 힘도 없음ㅋㅋㅋ저러고 어케사냐 먹긴먹냐,1
마리,Foreign,"980,자 보자 조회수가 1800만이니까 한번에 한사람당 3억마리.. 18000000x300000000=5400000000000000마리!!! 540조!",1
마리,Foreign,자 보자 조회수가 1800만이니까 한번에 한사람당 3억마리.. 18000000x300000000=5400000000000000마리!!! 540조!,1
마리,Noun,"980,자 보자 조회수가 1800만이니까 한번에 한사람당 3억마리.. 18000000x300000000=5400000000000000마리!!! 540조!",1
마리,Noun,자 보자 조회수가 1800만이니까 한번에 한사람당 3억마리.. 18000000x300000000=5400000000000000마리!!! 540조!,1
마사지,Noun,"112,와...가슴이 저렇게 큰데 수술을 안했다니! 나도 지금 거슴 커질려고 마사지 열심히 하는데ㅠ",1
마사지,Noun,와...가슴이 저렇게 큰데 수술을 안했다니! 나도 지금 거슴 커질려고 마사지 열심히 하는데ㅠ,1
마세요,Verb,"127,""제발 악플 좀 달지마세요;; 비난, 성적 발언 같은걸 왜 여기다가 굳이 쓰나요?? 이 영상에 나온 사람도 이 영상 악플 볼 수 있다는 생각 안하세요? ;; 제발 굳이 댓글에 쳐 달아가지고 어그로 끄는 이유는 뭐임?? 진짜 생각을 두 번만 해도 안 그럴 수 있는걸 왜 굳이 쳐 달아가지고;;;",1
마세요,Verb,"248,딱 정해드립니다. “섹시하다 예쁘다 팬이에요” 여기까지가 딱 선입니다. 이해가 안되시더라도 외우셔서 생활하시면 절대 손해 안보실 거에요. 부디 사회에 벌레가 되지 마세요",1
마세요,Verb,"416,제발 욕하지마세요ㅡㅡ",1
마세요,Verb,"876,""와 옛날이랑 지금이랑 댓글 온도차봐라ㅋㅋㅋ분명 옛날엔 성희롱댓글이 8할, 아니 9할이라 해도 과언이 아니었을텐데...진짜 악플달지마세요 성희롱하지마세요 이걸 못 지켜?""",2
마세요,Verb,꿈을버리지마세요,2
마세요,Verb,"님들? 님들이뭔데 성적인 발언쓰고날리야 ㅎ 다른사람이 니들보고 이렇게써주면좋겠나요? 아 님들은좋을수도 이미정신반쯤나가서없으니까 ㅋ 아 그리고 이렇게 말해줄사람도없겠네ㅋㅋ 없어서 이런발언하면좋아요?? 싫잖아요 님들이생각하기엔 이게좋을수도있다고생각하지만 그게달라요!!직접 당해서 기분좋은게아니면 하지마세요!! 나도기분나쁘면 상대도기분나쁘니까요 그러니 더이상 성적인발언나오지않기를바라며 여기서맞히도록할께요,,하지마요,!!꼭이여!!",1
마세요,Verb,"님들? 님들이뭔데 성적인 발언쓰고날리야 ㅎ 다른사람이 니들보고 이렇게써주면좋겠나요? 아 님들은좋을수도 이미정신반쯤나가서없으니까 ㅋ 아 그리고 이렇게 말해줄사람도없겠네ㅋㅋ 없어서 이런발언하면좋아요?? 싫잖아요 님들이생각하기엔 이게좋을수도있다고생각하지만 그게달라요!!직접 당해서 기분좋은게아니면 하지마세요!! 나도기분나쁘면 상대도기분나쁘니까요 그러니 더이상 성적인발언나오지않기를바라며 여기서맞히도록할께요,,하지마요,!!꼭이여!!""",1
마세요,Verb,딱 정해드립니다. “섹시하다 예쁘다 팬이에요” 여기까지가 딱 선입니다. 이해가 안되시더라도 외우셔서 생활하시면 절대 손해 안보실 거에요. 부디 사회에 벌레가 되지 마세요,1
마세요,Verb,성적발언 하지마세요,2
