형태소,품사,분류,카운트
디,Noun,간지 하나는 지디랑 같이 탑을 달리는 제이팍,1
디,Noun,박재범 지디는 진짜 난놈들인듯,1
디게,Adverb,"245,""몸 비율 디게 좋네. 타고났네.",1
디게,Adverb,몸 비율 디게 좋네. 타고났네.,1
디도,Noun,"274,연예인간지중최강원탑이다지디도안된다",1
디도,Noun,연예인간지중최강원탑이다지디도안된다,1
디제이,Noun,"272,썸네일: 디제이 오빠❤",1
디제이,Noun,썸네일: 디제이 오빠❤,1
딕,Noun,딕모비,1
딘,Noun,라리딘05_{都},1
따,Verb,"463,미쳐따....",1
따,Verb,ㅇ..하......ㅠㅠㅠㅜ미쳐따,1
따,Verb,"ㅇ..하......ㅠㅠㅠㅜ미쳐따""",1
따,Verb,미쳐따....,1
따개비루,Noun,따개비루,1
따뜻한,Adjective,191006 박재범 Jay Park - 몸매 Mommae (따뜻한 난지한강공원 오프루트페스트 Offroutefest),2
따라,Verb,"1302,""꼭 근육 크기에만 집착할 필요가 있나..? 각자 운동법이 다른거고 운동 목적에 따라 나오는 몸이 다른거지.",1
따라,Verb,"775,타고난 딴따라",1
따라,Verb,꼭 근육 크기에만 집착할 필요가 있나..? 각자 운동법이 다른거고 운동 목적에 따라 나오는 몸이 다른거지.,1
따라,Verb,축구선수가 다리 근육 발달하고 격투기선수가 등근육 위주로 발달하듯이 각자 운동 목적과 방식에 따라 만들어지는 몸은 다른거지. 꼭 웨이트로 만드는 보디빌딩 몸매만 인정해주고 다른 유형의 몸들은 깍아내리는건 뭐임?? 하다못해 보디빌딩도 분야가 다양한데,1
따라,Verb,"축구선수가 다리 근육 발달하고 격투기선수가 등근육 위주로 발달하듯이 각자 운동 목적과 방식에 따라 만들어지는 몸은 다른거지. 꼭 웨이트로 만드는 보디빌딩 몸매만 인정해주고 다른 유형의 몸들은 깍아내리는건 뭐임?? 하다못해 보디빌딩도 분야가 다양한데""",1
따라,Verb,타고난 딴따라,1
따라다닌다고,Verb,"1288,내가 이오빠때문에 대학 졸업하고도 서울에 있는 박재범 나오는 대학 축제 다 따라다닌다고 ㅠㅠㅠㅠㅠㅠㅠㅠ 졸라좋다 AOMG ㅠㅠㅠㅠㅠㅜㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ",1
따라다닌다고,Verb,내가 이오빠때문에 대학 졸업하고도 서울에 있는 박재범 나오는 대학 축제 다 따라다닌다고 ㅠㅠㅠㅠㅠㅠㅠㅠ 졸라좋다 AOMG ㅠㅠㅠㅠㅠㅜㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ,1
따라하는,Verb,"574,재봄 ㅠㅠㅠㅠㅠ 노래 너무 좋고 사람들이 따라하는 것도 젛고 그냥 저 분위기가 너무 좋다ㅠㅠ 발음도 너무 좋아오ㅠㅠ",1
따라하는,Verb,재봄 ㅠㅠㅠㅠㅠ 노래 너무 좋고 사람들이 따라하는 것도 젛고 그냥 저 분위기가 너무 좋다ㅠㅠ 발음도 너무 좋아오ㅠㅠ,1
따마,Verb,"844,와따마",1
따마,Verb,와따마,1
따져서,Verb,"869,댓글 몸보고 싸움 ㅈㄴ많은데 걍 헬린이+박재범팬+소수의 헬스 3년 이상 한 근돼들 싸움으로밖에 안보임... 솔직히 이 영상이 특히 체지방이 높게나온건 맞는데 벌크업정돈 절대 아니고 관리 약간 소홀히한거거나 벌크업중인거같고 박재범 몸보고 ㅈㄴ좋다 섹시하다 몸만드는거 대단하다라는댓들 남자면 ㅆ돼지 아님 멸치아니면 1년안에 ㅆㄱㄴ 첨엔 20분하다가 계속 늘리고 하루2시간운동하면서 벌크시즌가지고 커팅하면서 식단맞추면 가능하고도 남는데 박재범 몸 좋다는건 지금영상은 체지방 높아서 잘 안보이는데 유전적으로나 뭐나 체형좋고 잘생기고 타투잘어울리고 목소리좋고 랩잘하면 누가 몸안좋게보겠냐... 체형이나 목소리나 얼굴이나 타고난거지 몸얘기로 따져서 별로다 좋다 따질게 아닌거지....",1
따져서,Verb,댓글 몸보고 싸움 ㅈㄴ많은데 걍 헬린이+박재범팬+소수의 헬스 3년 이상 한 근돼들 싸움으로밖에 안보임... 솔직히 이 영상이 특히 체지방이 높게나온건 맞는데 벌크업정돈 절대 아니고 관리 약간 소홀히한거거나 벌크업중인거같고 박재범 몸보고 ㅈㄴ좋다 섹시하다 몸만드는거 대단하다라는댓들 남자면 ㅆ돼지 아님 멸치아니면 1년안에 ㅆㄱㄴ 첨엔 20분하다가 계속 늘리고 하루2시간운동하면서 벌크시즌가지고 커팅하면서 식단맞추면 가능하고도 남는데 박재범 몸 좋다는건 지금영상은 체지방 높아서 잘 안보이는데 유전적으로나 뭐나 체형좋고 잘생기고 타투잘어울리고 목소리좋고 랩잘하면 누가 몸안좋게보겠냐... 체형이나 목소리나 얼굴이나 타고난거지 몸얘기로 따져서 별로다 좋다 따질게 아닌거지....,1
따지고,Verb,"52,""요새 정서로 가사 하나하나 따지고들면 여성성상품화니뭐니 논란의 여지가 많은데 ",1
따지고,Verb,요새 정서로 가사 하나하나 따지고들면 여성성상품화니뭐니 논란의 여지가 많은데 ,1
따지면,Verb,"1461,남자가봐도  멋지네..   여자로 따지면  베이글아니냐?",1
따지면,Verb,남자가봐도  멋지네..   여자로 따지면  베이글아니냐?,1
따질게,Verb,"869,댓글 몸보고 싸움 ㅈㄴ많은데 걍 헬린이+박재범팬+소수의 헬스 3년 이상 한 근돼들 싸움으로밖에 안보임... 솔직히 이 영상이 특히 체지방이 높게나온건 맞는데 벌크업정돈 절대 아니고 관리 약간 소홀히한거거나 벌크업중인거같고 박재범 몸보고 ㅈㄴ좋다 섹시하다 몸만드는거 대단하다라는댓들 남자면 ㅆ돼지 아님 멸치아니면 1년안에 ㅆㄱㄴ 첨엔 20분하다가 계속 늘리고 하루2시간운동하면서 벌크시즌가지고 커팅하면서 식단맞추면 가능하고도 남는데 박재범 몸 좋다는건 지금영상은 체지방 높아서 잘 안보이는데 유전적으로나 뭐나 체형좋고 잘생기고 타투잘어울리고 목소리좋고 랩잘하면 누가 몸안좋게보겠냐... 체형이나 목소리나 얼굴이나 타고난거지 몸얘기로 따져서 별로다 좋다 따질게 아닌거지....",1
따질게,Verb,댓글 몸보고 싸움 ㅈㄴ많은데 걍 헬린이+박재범팬+소수의 헬스 3년 이상 한 근돼들 싸움으로밖에 안보임... 솔직히 이 영상이 특히 체지방이 높게나온건 맞는데 벌크업정돈 절대 아니고 관리 약간 소홀히한거거나 벌크업중인거같고 박재범 몸보고 ㅈㄴ좋다 섹시하다 몸만드는거 대단하다라는댓들 남자면 ㅆ돼지 아님 멸치아니면 1년안에 ㅆㄱㄴ 첨엔 20분하다가 계속 늘리고 하루2시간운동하면서 벌크시즌가지고 커팅하면서 식단맞추면 가능하고도 남는데 박재범 몸 좋다는건 지금영상은 체지방 높아서 잘 안보이는데 유전적으로나 뭐나 체형좋고 잘생기고 타투잘어울리고 목소리좋고 랩잘하면 누가 몸안좋게보겠냐... 체형이나 목소리나 얼굴이나 타고난거지 몸얘기로 따져서 별로다 좋다 따질게 아닌거지....,1
딱,Adverb,"1241,여자들이 딱 좋아하는 몸이네ㅋㅋ",1
딱,Adverb,"334,딱 옷발잘받을 몸이다...",1
딱,Adverb,"56,몸 진짜 딱 이쁘지 않음? 개부랍다",1
딱,Adverb,"957,딱. 이런몸이 ㅈ간지인거같다...",1
딱,Adverb,가슴이랑 등 너무 이쁘고 체지방 딱 좋음..,1
딱,Adverb,"가슴이랑 등 너무 이쁘고 체지방 딱 좋음..""",1
딱,Adverb,딱 옷발잘받을 몸이다...,1
딱,Adverb,딱. 이런몸이 ㅈ간지인거같다...,1
딱,Adverb,몸 진짜 딱 이쁘지 않음? 개부랍다,1
딱,Adverb,여자들이 딱 좋아하는 몸이네ㅋㅋ,1
딱,VerbPrefix,딱대,1
딱딱해,Adjective,"834,딱딱해",1
딱딱해,Adjective,딱딱해,1
딱좋은,Adjective,"1328,몸매가 마르지않고 잔근육딱좋은듯",1
딱좋은,Adjective,몸매가 마르지않고 잔근육딱좋은듯,1
딴,Verb,"775,타고난 딴따라",1
딴,Verb,타고난 딴따라,1
딴딴한,Adjective,"607,""♡ㅏ 사랑해 오빠,,, 한 번만 안겨보고싶다 저 딴딴한 가슴그뉵,,,,,""",1
딴딴한,Adjective,"♡ㅏ 사랑해 오빠,,, 한 번만 안겨보고싶다 저 딴딴한 가슴그뉵,,,,,",1
땀,Noun,"183,땀냄새도 섹시할것같으다...... 와씨",1
땀,Noun,땀냄새도 섹시할것같으다...... 와씨,1
땀낭,Noun,"1272,존나섹시하네 땀낭;;;",1
땀낭,Noun,존나섹시하네 땀낭;;;,1
땅,Noun,"896,재범이도 이제 나이좀 차서 저 몸매 유지하기 힘들텐데 멋있땅~",1
땅,Noun,재범이도 이제 나이좀 차서 저 몸매 유지하기 힘들텐데 멋있땅~,1
때,Noun,+ 이 댓 좋아요랑 댓글좀 부탁해요 알림울릴때마다 와서 보게.......,1
때,Noun,"+ 이 댓 좋아요랑 댓글좀 부탁해요 알림울릴때마다 와서 보게.......""",1
때,Noun,"10,문신한거 원래 진짜 싫어하는데 박재범은 걍 태어날 때부터 문신 있는 거 같음 ;; 개좋아 미친",1
때,Noun,"100,""와 저때 헤어서타일 쥭이네",1
때,Noun,"1066,이때 몸이랑 비교하면 살 너무빠졌어ㅠㅠ사랑해 바재범~",1
때,Noun,"107,저때 진짜 리즈......",1
때,Noun,"1123,박재범은 윗옷을 벗을때 코피가 나와...",1
때,Noun,"1184,이영상은 지나갈때마다 나오면 또 보게된다. 남자인데 남자가 멋있음.. 가슴봐.. 와.. 나도 다시 운동시작해야겠다.",1
때,Noun,"1245,옷 목에 걸쳤을때 만화 주인공 같애 ㅋㅋㅋㅋ",1
때,Noun,"1325,왜 애는 몸매 할때마다 벗어재낌ㅋㅋㅋ 몸매 컨셉인가",1
때,Noun,"1349,문득 궁금한건데 몸매 부를때마다 윗통 안깟으면 노래 지금만큼 인기 있었을까?",1
때,Noun,"1369,진짜 이 형은 가슴 고립을 얼마나 잘하는 거지? 볼 때마다 신기하네",1
때,Noun,"1400,이때만 해도 몸매 ㅈ되는데 저번달 콘서트영상보니까 몸의 복근이 많이 사라졌다 ㅠㅠ",1
때,Noun,"1412,앤 시도 때도 없이 맨날 벗어 ㅋㅋㅋㅋㅋㅋ",1
때,Noun,"1446,난 자꾸 옷있을때 목걸이 2개였다가 벗으니까 1개가 된게 왜이리 신경쓰이지 ㅋㅋㅋㅋ 목걸이 하나 어디갔어!!! ㅋㅋㅋ",1
때,Noun,"1472,저기 헬창형님들 솔직하게 말합시다. 다른거 말고 몸만 봤을때 말이죠 삼각근이나 활배 아랫배의 체지방 봤을때 그렇게 좋은 몸은 아닌것같아요. 이두나 삼두를 봐도 그렇구요",2
때,Noun,"1496,비 지금때 나왔으면 인기 진짜 많았을텐데",1
때,Noun,"251,티는 안 내지만 아는 남자애들이 랩 할때 오글거려서 진짜 미칠것 같은데 박재범은 왜이렇게 섹시하냐 사람 미치게하네",1
때,Noun,"325,갓재범형님 저때 몸무게67kg라고 하던데 67kg에 저런몸이 나오나요...??",1
때,Noun,"346,이때 약간 살올랐을 때인듯 존귀 ㅜ",2
때,Noun,"36,""살이 좀 붙었을때라서 더 간지남 ,,, 벌크업된 느낌""",1
때,Noun,"394,이때 머리스탈 넘 맘에든다",1
때,Noun,"41,남들이 1일1깡을 할때 나는 1일1몸매를 하지~~",1
때,Noun,"5,다른 래퍼들은 이런 노래 부를 때 옆에 여자들만 잔뜩 벗겨 놓는데 박재범은 일단 자기부터 벗고 나와서 좋음 ㅋㅋㅋㅋㅋㅋㅋ",1
때,Noun,"533,아 걸을때 트월킹 하면서 걸어줬으면 좋겠다",1
때,Noun,"542,박재범 옷벗을때 똥배 나온줄 ㅋㅋㅋㅋㅋ",1
때,Noun,"55,운동 하나도 안 할 때 박재범 몸 봐도 저게 좋은건가 싶었는데 막상 헬스 시작하니까 자기 일 하면서 몸 만들고 유지하는게 참 존나 대단하네...",1
때,Noun,"563,진짜 2pm때 보다 지금이 훨 멋지고 섹시함 재범형 피부도 뽀얗고 능력도 좋아 몸도 좋아 하악..",1
때,Noun,"59,이거만 보면 어떤분이 할머니 집 놀러 가서 마을회관에 노래방 기계 있길래 몸매 불렀는데 알고 보니 이장님이 마을 전체에 안내할 때 쓰는 마이크였다는 글이 생각나넼ㄱㅋㅋㄱㄱ",1
때,Noun,"616,옷벗을때 금목걸리 하나어디감??",1
때,Noun,"63,ㅗㅜㅑ 조회수 400만 미쳤네 진짜ㅋㅋㅋㅋㅋㅋㅋ갠적으로 이때 머리스탈 너무 좋아서 이영상만 100번 넘게봄ㅋㅋㅋ 하아 존나 섹시해 박재범",1
때,Noun,"70,와 언제봐도 레전드다 목폴라 입다 벗어서 그런가 옷 입었을때도 레전든데 벗어도 레전드네 진짜 부족한게뭘까  와",1
때,Noun,"718,옷벗을때 목걸이 하나 사라진거 같은데..? 어디갔지",1
때,Noun,"729,저때 파란팬티 나만보이냐",1
때,Noun,"789,남들 1일1깡 할 때 나는 1일1몸매 한다",1
때,Noun,"792,진짜 몸도 몸이지만 얼굴도 색기오짐.. 투피엠때부터 좋아했는데 ㅠㅠㅠㅠ 휴 와일드바니 기억난다 ㅋ ㅋ ㅋㅋㅋ",1
때,Noun,"807,""깊은 야밤, 샤워를 마치고 나정도면 괜찮은편 아닌가?라는 생각을 하고 있을때 쯤,  이런영상이 나온데에는 뭔가 이유가 있어보인다.""",1
때,Noun,"825,""재범이형 볼 때마다 머리속에서 """"재범 오빠 찌찌파티"""" ",1
때,Noun,"907,재범이형 옷벗을때 목걸이 하나 없어짐..",1
때,Noun,"954,이때 근육이 진짜 좋았는데 지금 약간 빠진느낌 ㅠㅠㅠ",1
때,Noun,ㅗㅜㅑ 조회수 400만 미쳤네 진짜ㅋㅋㅋㅋㅋㅋㅋ갠적으로 이때 머리스탈 너무 좋아서 이영상만 100번 넘게봄ㅋㅋㅋ 하아 존나 섹시해 박재범,1
때,Noun,갓재범형님 저때 몸무게67kg라고 하던데 67kg에 저런몸이 나오나요...??,1
때,Noun,"깊은 야밤, 샤워를 마치고 나정도면 괜찮은편 아닌가?라는 생각을 하고 있을때 쯤,  이런영상이 나온데에는 뭔가 이유가 있어보인다.",1
때,Noun,난 자꾸 옷있을때 목걸이 2개였다가 벗으니까 1개가 된게 왜이리 신경쓰이지 ㅋㅋㅋㅋ 목걸이 하나 어디갔어!!! ㅋㅋㅋ,1
때,Noun,남들 1일1깡 할 때 나는 1일1몸매 한다,1
때,Noun,남들이 1일1깡을 할때 나는 1일1몸매를 하지~~,1
때,Noun,니 생각이 나 난 담배 태울 때baby baby,1
때,Noun,다른 래퍼들은 이런 노래 부를 때 옆에 여자들만 잔뜩 벗겨 놓는데 박재범은 일단 자기부터 벗고 나와서 좋음 ㅋㅋㅋㅋㅋㅋㅋ,1
때,Noun,몸매 부를때마다 벗어야되는데 운동을 매일해야겠누...ㅋㅋㅋ,1
때,Noun,"몸매 부를때마다 벗어야되는데 운동을 매일해야겠누...ㅋㅋㅋ""",1
때,Noun,문득 궁금한건데 몸매 부를때마다 윗통 안깟으면 노래 지금만큼 인기 있었을까?,1
때,Noun,문신한거 원래 진짜 싫어하는데 박재범은 걍 태어날 때부터 문신 있는 거 같음 ;; 개좋아 미친,1
때,Noun,박재범 옷벗을때 똥배 나온줄 ㅋㅋㅋㅋㅋ,1
때,Noun,박재범은 윗옷을 벗을때 코피가 나와...,1
때,Noun,비 지금때 나왔으면 인기 진짜 많았을텐데,1
때,Noun,"살이 좀 붙었을때라서 더 간지남 ,,, 벌크업된 느낌",1
때,Noun,아 걸을때 트월킹 하면서 걸어줬으면 좋겠다,1
때,Noun,앤 시도 때도 없이 맨날 벗어 ㅋㅋㅋㅋㅋㅋ,1
때,Noun,옷 목에 걸쳤을때 만화 주인공 같애 ㅋㅋㅋㅋ,1
때,Noun,옷벗을때 금목걸리 하나어디감??,1
때,Noun,옷벗을때 목걸이 하나 사라진거 같은데..? 어디갔지,1
때,Noun,와 언제봐도 레전드다 목폴라 입다 벗어서 그런가 옷 입었을때도 레전든데 벗어도 레전드네 진짜 부족한게뭘까  와,1
때,Noun,와 저때 헤어서타일 쥭이네,1
때,Noun,왜 애는 몸매 할때마다 벗어재낌ㅋㅋㅋ 몸매 컨셉인가,1
때,Noun,운동 하나도 안 할 때 박재범 몸 봐도 저게 좋은건가 싶었는데 막상 헬스 시작하니까 자기 일 하면서 몸 만들고 유지하는게 참 존나 대단하네...,1
때,Noun,이거만 보면 어떤분이 할머니 집 놀러 가서 마을회관에 노래방 기계 있길래 몸매 불렀는데 알고 보니 이장님이 마을 전체에 안내할 때 쓰는 마이크였다는 글이 생각나넼ㄱㅋㅋㄱㄱ,1
때,Noun,이때 근육이 진짜 좋았는데 지금 약간 빠진느낌 ㅠㅠㅠ,1
때,Noun,이때 머리스탈 넘 맘에든다,1
때,Noun,이때 몸이랑 비교하면 살 너무빠졌어ㅠㅠ사랑해 바재범~,1
때,Noun,이때 약간 살올랐을 때인듯 존귀 ㅜ,2
때,Noun,이때만 해도 몸매 ㅈ되는데 저번달 콘서트영상보니까 몸의 복근이 많이 사라졌다 ㅠㅠ,1
때,Noun,이영상은 지나갈때마다 나오면 또 보게된다. 남자인데 남자가 멋있음.. 가슴봐.. 와.. 나도 다시 운동시작해야겠다.,1
때,Noun,"재범이형 볼 때마다 머리속에서 """"재범 오빠 찌찌파티"""" ",1
때,Noun,재범이형 옷벗을때 목걸이 하나 없어짐..,1
때,Noun,저기 헬창형님들 솔직하게 말합시다. 다른거 말고 몸만 봤을때 말이죠 삼각근이나 활배 아랫배의 체지방 봤을때 그렇게 좋은 몸은 아닌것같아요. 이두나 삼두를 봐도 그렇구요,2
때,Noun,저때 진짜 리즈......,1
때,Noun,저때 파란팬티 나만보이냐,1
때,Noun,진짜 2pm때 보다 지금이 훨 멋지고 섹시함 재범형 피부도 뽀얗고 능력도 좋아 몸도 좋아 하악..,1
때,Noun,진짜 몸도 몸이지만 얼굴도 색기오짐.. 투피엠때부터 좋아했는데 ㅠㅠㅠㅠ 휴 와일드바니 기억난다 ㅋ ㅋ ㅋㅋㅋ,1
때,Noun,진짜 이 형은 가슴 고립을 얼마나 잘하는 거지? 볼 때마다 신기하네,1
때,Noun,티는 안 내지만 아는 남자애들이 랩 할때 오글거려서 진짜 미칠것 같은데 박재범은 왜이렇게 섹시하냐 사람 미치게하네,1
때메,Noun,"1459,아참 여자들이 몸매 때메 윗옷 벗고오래 난 시작도전에 눈감고 속으로 쪼갯지..",1
때메,Noun,아참 여자들이 몸매 때메 윗옷 벗고오래 난 시작도전에 눈감고 속으로 쪼갯지..,1
때문,Noun,"1288,내가 이오빠때문에 대학 졸업하고도 서울에 있는 박재범 나오는 대학 축제 다 따라다닌다고 ㅠㅠㅠㅠㅠㅠㅠㅠ 졸라좋다 AOMG ㅠㅠㅠㅠㅠㅜㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ",1
때문,Noun,"1334,머리 염색 정보좀요 조명때문인가 색깔이 특이해보이네요",1
때문,Noun,"179,박재범이 좋은이유는 무대위에선 존나 존나게 섹시한데 다른사람들이랑 같이 있을땐 존나 귀여움ㅠ순둥이에 착하고 귀엽고 다하기 때문이지...",1
때문,Noun,"22,가슴이 웅장해져야 되는데 오빠 때문에 초라해져서 웅장해질 가슴도 없는 거 같아 ..",1
때문,Noun,"35,박재범은 몸때문에 얼굴이 묻히는듯 진짜 개잘생겼는데",1
때문,Noun,"409,""힙합음악 싫어하는데 박재범-몸매 때문에",1
때문,Noun,"602,박재범이 SNL에서 왜 찌찌파티 찌찌파티 하나 했는데 이거 때문이구나",1
때문,Noun,가슴이 웅장해져야 되는데 오빠 때문에 초라해져서 웅장해질 가슴도 없는 거 같아 ..,1
때문,Noun,내가 이오빠때문에 대학 졸업하고도 서울에 있는 박재범 나오는 대학 축제 다 따라다닌다고 ㅠㅠㅠㅠㅠㅠㅠㅠ 졸라좋다 AOMG ㅠㅠㅠㅠㅠㅜㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ,1
때문,Noun,머리 염색 정보좀요 조명때문인가 색깔이 특이해보이네요,1
때문,Noun,박재범은 몸때문에 얼굴이 묻히는듯 진짜 개잘생겼는데,1
때문,Noun,박재범이 SNL에서 왜 찌찌파티 찌찌파티 하나 했는데 이거 때문이구나,1
때문,Noun,박재범이 좋은이유는 무대위에선 존나 존나게 섹시한데 다른사람들이랑 같이 있을땐 존나 귀여움ㅠ순둥이에 착하고 귀엽고 다하기 때문이지...,1
때문,Noun,코로나 때문에 이걸 직접 보러갈수 없다는게 제일 슬프다....,1
때문,Noun,"코로나 때문에 이걸 직접 보러갈수 없다는게 제일 슬프다....""",1
때문,Noun,힙합음악 싫어하는데 박재범-몸매 때문에,1
땐,Noun,"1336,박재범 런닝맨나올땐 몸치에 힘약한척하던데 컨셉이겠지...",1
땐,Noun,"179,박재범이 좋은이유는 무대위에선 존나 존나게 섹시한데 다른사람들이랑 같이 있을땐 존나 귀여움ㅠ순둥이에 착하고 귀엽고 다하기 때문이지...",1
땐,Noun,"918,완전 몸  좋아보인다. 덩치 있는 사람들 옆에 있을땐 엄청 왜소해보였는데.... 몸이 저렇게 좋아도 결국엔 체급차이 덩치있는 사람들한테는 안된다는건가",1
땐,Noun,"942,그래도 이땐 더살있었네",1
땐,Noun,그래도 이땐 더살있었네,1
땐,Noun,박재범 런닝맨나올땐 몸치에 힘약한척하던데 컨셉이겠지...,1
땐,Noun,박재범이 좋은이유는 무대위에선 존나 존나게 섹시한데 다른사람들이랑 같이 있을땐 존나 귀여움ㅠ순둥이에 착하고 귀엽고 다하기 때문이지...,1
땐,Noun,완전 몸  좋아보인다. 덩치 있는 사람들 옆에 있을땐 엄청 왜소해보였는데.... 몸이 저렇게 좋아도 결국엔 체급차이 덩치있는 사람들한테는 안된다는건가,1
땡겨,Verb,"1260,팬티 땡겨버리고싶네..ㅋㅋ",1
땡겨,Verb,팬티 땡겨버리고싶네..ㅋㅋ,1
떠,Verb,:성우의떠그라이프,1
떠오르네,Verb,"1176,박재범 가슴만보면 재범오빠 찌찌파티라는 말이 떠오르네 ㅋㅋㅋㅋㅋ ㅠㅠ",1
떠오르네,Verb,박재범 가슴만보면 재범오빠 찌찌파티라는 말이 떠오르네 ㅋㅋㅋㅋㅋ ㅠㅠ,1
떠오르는,Verb,"17,""아 진짜 지금 머리속으로 떠오르는 생각 다 적으면 ㄹㅇ 고소당할거같으니 혼자 생각만 하고갑니다 하..........미친.....",1
떠오르는,Verb,나만 떠오르는건가?,1
떠오르는,Verb,"나만 떠오르는건가?""",1
떠오르는,Verb,아 진짜 지금 머리속으로 떠오르는 생각 다 적으면 ㄹㅇ 고소당할거같으니 혼자 생각만 하고갑니다 하..........미친.....,1
떡대,Noun,"1273,떡대가 저스틴 비버만하네 ㅋㅋㅋㅋㅋㅋ",1
떡대,Noun,떡대가 저스틴 비버만하네 ㅋㅋㅋㅋㅋㅋ,1
떡볶이,Noun,신전떡볶이,1
떨어지는거,Verb,"25,진짜 이정도면 샤워하고 촉촉한상태로 머리에서 물 떨어지는거 거울로 보면서 자기 몸 감탄하면서 만든 노래일듯",1
떨어지는거,Verb,진짜 이정도면 샤워하고 촉촉한상태로 머리에서 물 떨어지는거 거울로 보면서 자기 몸 감탄하면서 만든 노래일듯,1
떼,Noun,양떼구름,1
떼겠음,Verb,"185,박재범 덮은머리 깐머리 다 잘생김 그것보다 너무 섹시해서 눈을 못 떼겠음",1
떼겠음,Verb,박재범 덮은머리 깐머리 다 잘생김 그것보다 너무 섹시해서 눈을 못 떼겠음,1
뗄,Verb,"726,섹시해서 눈을 뗄 수 없는 건 오빠야...",1
뗄,Verb,섹시해서 눈을 뗄 수 없는 건 오빠야...,1
뗄수가,Verb,"722,트월킹 하... 이게 진짜다 진짜 눈을 뗄수가 없네",1
뗄수가,Verb,트월킹 하... 이게 진짜다 진짜 눈을 뗄수가 없네,1
뗌에,Verb,"385,하복부 지방뗌에 좋라섹시하네 하",1
뗌에,Verb,하복부 지방뗌에 좋라섹시하네 하,1
또,Noun,0:25  1:19 아 오늘 또 못자겠네,1
또,Noun,"1184,이영상은 지나갈때마다 나오면 또 보게된다. 남자인데 남자가 멋있음.. 가슴봐.. 와.. 나도 다시 운동시작해야겠다.",1
또,Noun,"178,새벽에 내가 왜 또 보러온거냐... 아 진짜 아아아아ㅏㅏㅏㅏㅏㅏㅏㅓㅓㅓㅓㅏㅏㅏ하ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ나 관음증 환자인가 ㅠㅠㅠ 왜 자꾸 몰래 훔쳐보냐ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ",1
또,Noun,"266,0:25  1:19 아 오늘 또 못자겠네",1
또,Noun,"287,하ㅜ 또ㅠ보ㅜ러ㅜ왔ㅠㅠ당",1
또,Noun,"601,타투하고 저런 고급진 몸이 또 있을까",1
또,Noun,"615,노래제목도 몸매고 이영상도 몸매임 제이팍박재범몸매 보는영상 와내펀치라인이네 박재범이부른몸매라는노래보는영상또는 박재범의몸을보는몸매를보는영상 합치면 박재범의 몸배보는영상 누가박재범몸을부르고박재범이몸매를불렀나또펀치라인",1
또,Noun,"840,재보미 또 찌찌파티핸노",1
또,Noun,노래제목도 몸매고 이영상도 몸매임 제이팍박재범몸매 보는영상 와내펀치라인이네 박재범이부른몸매라는노래보는영상또는 박재범의몸을보는몸매를보는영상 합치면 박재범의 몸배보는영상 누가박재범몸을부르고박재범이몸매를불렀나또펀치라인,1
또,Noun,또창정,2
또,Noun,블랙넛:아ㅅㅂ 또이러네,1
또,Noun,"블랙넛:아ㅅㅂ 또이러네""",1
또,Noun,새벽에 내가 왜 또 보러온거냐... 아 진짜 아아아아ㅏㅏㅏㅏㅏㅏㅏㅓㅓㅓㅓㅏㅏㅏ하ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ나 관음증 환자인가 ㅠㅠㅠ 왜 자꾸 몰래 훔쳐보냐ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,1
또,Noun,이민또,1
또,Noun,이영상은 지나갈때마다 나오면 또 보게된다. 남자인데 남자가 멋있음.. 가슴봐.. 와.. 나도 다시 운동시작해야겠다.,1
또,Noun,재보미 또 찌찌파티핸노,1
또,Noun,타투하고 저런 고급진 몸이 또 있을까,1
또,Noun,하ㅜ 또ㅠ보ㅜ러ㅜ왔ㅠㅠ당,1
또곤듀,Noun,또곤듀,1
또는,Adverb,"615,노래제목도 몸매고 이영상도 몸매임 제이팍박재범몸매 보는영상 와내펀치라인이네 박재범이부른몸매라는노래보는영상또는 박재범의몸을보는몸매를보는영상 합치면 박재범의 몸배보는영상 누가박재범몸을부르고박재범이몸매를불렀나또펀치라인",1
또는,Adverb,노래제목도 몸매고 이영상도 몸매임 제이팍박재범몸매 보는영상 와내펀치라인이네 박재범이부른몸매라는노래보는영상또는 박재범의몸을보는몸매를보는영상 합치면 박재범의 몸배보는영상 누가박재범몸을부르고박재범이몸매를불렀나또펀치라인,1
또다른,Modifier,존재또다른,1
또로롱똔똥,Noun,또로롱똔똥,1
